시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
남양주시,밤골농원,육계,12026.0,경기도 남양주시 수동면 비룡로1270번길 42,경기도 남양주시 수동면 내방리 64번지 1호,127.2935966,37.7384915,,2018-09-30,,,
남양주시,부일농장,육계,12247.0,경기도 남양주시 진건읍 고재로9번길 17,경기도 남양주시 진건읍 배양리 471번지,37.638278726,127.1667550171,100.0,2020-04-30,닭,20200123.0,
남양주시,부일농장,육계,12247.0,경기도 남양주시 진건읍 고재로9번길 17,경기도 남양주시 진건읍 배양리 471번지,127.166755,37.6382787,,2018-08-31,,,
남양주시,부일농장,육계,12247.0,경기도 남양주시 진건읍 고재로9번길 17,경기도 남양주시 진건읍 배양리 471번지,37.6382992776,127.1667797497,100.0,2021-09-30,닭,20210624.0,
남양주시,산과들 테마농원,산란계,12198.0,경기도 남양주시 화도읍 수레로 996-138,경기도 남양주시 화도읍 차산리 산 67번지 31호,37.6325079996,127.298609866,,2020-01-31,닭,20200123.0,
남양주시,산과들 테마농원,산란계,12198.0,경기도 남양주시 화도읍 수레로 996-138,경기도 남양주시 화도읍 차산리 산 67번지 31호,37.6333101888,127.3004482547,0.0,2025-04-30,닭,20240214.0,
남양주시,산과들 테마농원,산란계,12198.0,경기도 남양주시 화도읍 수레로 996-138,경기도 남양주시 화도읍 차산리 산 67번지 31호,37.6333101888,127.3004482547,,2021-11-30,닭,20210624.0,
남양주시,석불산농장,육계,,,경기도 남양주시 이패동 산 19번지 10호,127.1915412,37.6146091,,2018-04-30,,,
남양주시,세원농장,산란계,12245.0,경기도 남양주시 경강로 134-40 (이패동),경기도 남양주시 이패동 562번지 8호,37.6075355572,127.1864497601,500.0,2020-11-30,닭,20200123.0,
남양주시,세원농장,산란계,12245.0,경기도 남양주시 경강로 134-40 (이패동),경기도 남양주시 이패동 562번지 8호,37.6076896351,127.1865167892,500.0,2021-11-30,닭,20210624.0,
남양주시,세원농장,산란계,12245.0,,경기도 남양주시 이패동 562번지 49호,37.6081676607,127.1855339769,500.0,2025-04-30,닭,20240214.0,
남양주시,세원농장,산란계,12245.0,경기도 남양주시 경강로 154,경기도 남양주시 이패동 562번지 8호,127.1864495,37.6074454,,2018-08-31,,,
남양주시,세원농장,토종닭,,,경기도 남양주시 이패동 562-49,37.6075414793,127.186624605,380.0,2025-05-31,닭,20250522.0,
남양주시,세종농장,산란계,12200.0,경기도 남양주시 화도읍 재재기로 180-9,"경기도 남양주시 화도읍 차산리 552번지 3호 ,537-4,553",37.6177807647,127.304294105,14000.0,2020-06-30,닭,20200123.0,
남양주시,세종농장,산란계,12200.0,,"경기도 남양주시 화도읍 차산리 552번지 3호 ,537-4,553",127.3042943,37.6178438,,2018-09-30,,,
남양주시,송원농장,육계,,,경기도 남양주시 진건읍 진관리 516번지 2호,127.1566786,37.6581947,,2018-09-30,,,
남양주시,시골닭집,육계,12076.0,,경기도 남양주시 별내면 용암리 산 2번지 10호,127.1282569,37.7193136,,2018-10-31,,,
남양주시,시골닭집,육계,12076.0,,경기도 남양주시 별내면 용암리 산 2번지 10호,37.7386860156,127.1265878742,70.0,2020-07-31,닭,20200123.0,
남양주시,싸리농장,육계,12202.0,경기도 남양주시 와부읍 수레로 565-3,경기도 남양주시 와부읍 월문리 256번지,127.264664,37.6117847,,2018-04-30,,,
남양주시,싸리농장,육계,12202.0,경기도 남양주시 와부읍 수레로  565-3,경기도 남양주시 와부읍 월문리 256번지,37.6117847481,127.2646640401,270.0,2020-05-31,닭,20200123.0,
남양주시,싸리농장,육계,12202.0,경기도 남양주시 와부읍 수레로  565-3,경기도 남양주시 와부읍 월문리 256번지,37.6117742102,127.2646791601,270.0,2021-11-30,닭,20210624.0,
남양주시,씨앤비협동조합 남양주 실습장,육계,,,경기도 남양주시 퇴계원면 퇴계원리 산 4번지 3호,127.1412963,37.6561505,,2018-10-31,,,
남양주시,씨앤비협동조합 남양주 실습장,육계,12115.0,경기도 남양주시 퇴계원면 퇴계원로175번길 57,경기도 남양주시 퇴계원읍 퇴계원리 산 4번지 3호,37.6632832158,127.1417694776,100.0,2021-09-30,닭,20210624.0,
남양주시,씨앤비협동조합 남양주 실습장,육계,12115.0,경기도 남양주시 퇴계원면 퇴계원로175번길 57,경기도 남양주시 퇴계원읍 퇴계원리 산 4번지 3호,37.6632832158,127.1417694776,0.0,2025-04-30,닭,20240214.0,
남양주시,씨앤비협동조합 남양주 실습장,육계,12115.0,경기도 남양주시 퇴계원면 퇴계원로175번길 57,경기도 남양주시 퇴계원읍 퇴계원리 산 4번지 3호,37.6634748472,127.1417745889,100.0,2020-04-30,닭,20200123.0,
남양주시,양지농원,산란계,12021.0,경기도 남양주시 진접읍 진벌로 291-2,경기도 남양주시 진접읍 진벌리 산 36번지,37.7316569799,127.2370749679,0.0,2025-04-30,닭,20240214.0,
남양주시,양지농원,토종닭,12021.0,경기도 남양주시 진접읍 진벌로188번길 62-109,경기도 남양주시 진접읍 진벌리 산 36,37.7327705287,127.2312604555,1300.0,2026-02-26,닭,20250522.0,
남양주시,옛날집,육계,12075.0,,"경기도 남양주시 진접읍 내곡리 산 53번지 5호 (,384-1)",127.1477566,37.6799102,,2018-08-31,,,
남양주시,오남토종닭농장,산란계,12041.0,경기도 남양주시 오남읍 진건오남로667번길 64-19,경기도 남양주시 오남읍 오남리 702-1번지,37.6916048,127.2083573,200.0,2019-05-31,닭,20181207.0,
남양주시,오남토종닭농장,산란계,12041.0,경기도 남양주시 오남읍 진건오남로667번길 64-19,경기도 남양주시 오남읍 오남리 702-1번지,127.2083573,37.6916048,,2018-04-30,,,
남양주시,옥토농장,육계,12241.0,경기도 남양주시 진건읍 양진로 221-52,경기도 남양주시 진건읍 배양리 433번지 1호,127.174508,37.6398083,,2018-08-31,,,
남양주시,우리토종농장,산란계,12021.0,,경기도 남양주시 진접읍 진벌리 301번지 6호,127.2242767,37.7377141,,2018-09-30,,,
남양주시,운수농장,육계,12031.0,,"경기도 남양주시 수동면 운수리 165번지 1호 ,165-2",127.3287634,37.7016586,,2018-09-30,,,
남양주시,유인농장,산란계,12199.0,경기도 남양주시 화도읍 재재기로74번길 105-68,경기도 남양주시 화도읍 차산리 850,37.6247017497,127.2897282096,34000.0,2026-01-31,닭,20250522.0,
남양주시,유인농장,산란계,12199.0,경기도 남양주시 화도읍 재재기로74번길 105-68,경기도 남양주시 화도읍 차산리 850번지,37.6245033151,127.2893008529,19000.0,2020-11-30,닭,20200123.0,
남양주시,유인농장,산란계,12199.0,경기도 남양주시 화도읍 재재기로74번길 105-68,경기도 남양주시 화도읍 차산리 850번지,127.2893008,37.6245033,,2018-09-30,,,
남양주시,유인농장,산란계,12199.0,경기도 남양주시 화도읍 재재기로74번길 105-76,경기도 남양주시 화도읍 차산리 849번지,37.6243063,127.2887677,38000.0,2019-07-31,닭,20181207.0,
남양주시,유인농장,산란계,12199.0,경기도 남양주시 화도읍 재재기로74번길 105-68,경기도 남양주시 화도읍 차산리 850번지,37.6247017497,127.2897282096,19000.0,2021-11-30,닭,20210624.0,
남양주시,유정농장,육계,12090.0,경기도 남양주시 별내면 송산로296번길 110-6,"경기도 남양주시 별내면 광전리 573번지 5호 ,7",37.6767977162,127.136063619,50.0,2021-04-30,닭,20200123.0,
남양주시,유정농장,육계,12090.0,,"경기도 남양주시 별내면 광전리 573번지 5호 ,7",127.1360636,37.6767977,,2018-09-30,,,
남양주시,육덕농장,육계,12159.0,,경기도 남양주시 화도읍 묵현리 산 157번지 4호,37.6709126306,127.307104485,1000.0,2021-04-30,닭,20200123.0,
남양주시,육덕농장,육계,12159.0,,경기도 남양주시 화도읍 묵현리 산 157번지 4호,37.6709126,127.3071044,300.0,2019-07-31,닭,20181207.0,
남양주시,윤덕농장,육계,,,경기도 남양주시 수동면 운수리 산 91번지 1호,127.3118403,37.7059657,,2018-09-30,,,
남양주시,재길농장,토종닭,12246.0,,경기도 남양주시 이패동 20-1,37.6158851861,127.209052289,270.0,2025-08-31,닭,20250522.0,
남양주시,지둔농장,육계,12028.0,경기도 남양주시 수동면 지둔로371번길 10-40,경기도 남양주시 수동면 지둔리 315번지,37.718041535,127.2984057523,15000.0,2021-07-31,닭,20210624.0,
남양주시,지둔농장,육계,12028.0,경기도 남양주시 수동면 지둔로371번길 10-40,경기도 남양주시 수동면 지둔리 316,37.718041535,127.2984057523,47000.0,2026-02-26,닭,20250522.0,
남양주시,지둔농장,육계,12028.0,경기도 남양주시 수동면 지둔로371번길 10-40,경기도 남양주시 수동면 지둔리 315번지,37.7177747617,127.2987669768,15000.0,2020-05-31,닭,20200123.0,
남양주시,지둔농장,육계,12028.0,경기도 남양주시 수동면 지둔로371번길 10-40,"경기도 남양주시 수동면 지둔리 315번지 313-1, 316, 318, 332",37.718041535,127.2984057523,0.0,2025-04-30,닭,20240214.0,
남양주시,지둔농장,육계,12028.0,경기도 남양주시 수동면 지둔로371번길 10-40,경기도 남양주시 수동면 지둔리 315번지,127.2987669,37.7177747,,2018-03-14,,,
남양주시,차산농장,육계,12198.0,경기도 남양주시 화도읍 수레로 918-20,경기도 남양주시 화도읍 차산리 산 67번지 22호,37.629394949,127.2858304935,30.0,2020-04-30,닭,20200123.0,
남양주시,차산농장,육계,12198.0,경기도 남양주시 화도읍 수레로 918-20,경기도 남양주시 화도읍 차산리 산 67번지 22호,37.6296807755,127.2867109122,30.0,2021-09-30,닭,20210624.0,
남양주시,채율농장,산란계,12032.0,,경기도 남양주시 화도읍 가곡리 74-1,37.689285025,127.3084873937,400.0,2025-05-31,닭,20250522.0,
남양주시,채율농장,산란계,12032.0,,경기도 남양주시 화도읍 가곡리 74번지 1호,37.6892440593,127.3083244272,700.0,2021-09-30,닭,20210624.0,
남양주시,채율농장,산란계,12032.0,,경기도 남양주시 화도읍 가곡리 74번지 1호 가곡리 106-1,37.6892710291,127.3083472127,500.0,2025-04-30,닭,20240214.0,
남양주시,채율농장,산란계,12032.0,,경기도 남양주시 화도읍 가곡리 74번지 1호,37.6892440593,127.3083244272,500.0,2020-05-31,닭,20200123.0,
남양주시,채율농장,산란계,12032.0,,경기도 남양주시 화도읍 가곡리 74번지 1호,37.689244,127.3083244,800.0,2019-07-31,닭,20181207.0,
남양주시,채율농장,산란계,12032.0,,경기도 남양주시 화도읍 가곡리 74번지 1호,127.3083244,37.689244,,2018-09-30,,,
남양주시,초롱농장,산란계,12128.0,경기도 남양주시 진건읍 진건오남로277번길 47,경기도 남양주시 진건읍 용정리 205번지 2호,127.1892487,37.6762751,,2018-08-31,,,
남양주시,춘추농장,산란계,12077.0,,경기도 남양주시 별내면 청학리 85번지,37.7112388971,127.1302847074,90.0,2025-04-30,닭,20240214.0,
남양주시,춘추농장,산란계,12077.0,,경기도 남양주시 별내면 청학리 85번지,37.7112389216,127.1302620258,90.0,2021-11-30,닭,20210624.0,
남양주시,춘추농장,산란계,12089.0,경기도 남양주시 별내면 순화궁로 899,경기도 남양주시 별내면 청학리 543-3번지,37.7026862,127.1050963,280.0,2019-06-30,닭,20181207.0,
